Unnamed: 0,x,y,label,source,filename,split,geometry,score,genus,taxonomy_id,city,treeID,Z,complete,basename
,40.80750000081025,355.61300000175834,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (40.80750000081025 355.61300000175834),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,62.60149999987334,366.3090000022203,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (62.60149999987334 366.3090000022203),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,29.824700000463054,376.77200000733137,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (29.824700000463054 376.77200000733137),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,28.79270000034012,380.0840000063181,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (28.79270000034012 380.0840000063181),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,46.87320000026375,412.1940000075847,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (46.87320000026375 412.1940000075847),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,115.20510000060312,398.1579999998212,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (115.20510000060312 398.1579999998212),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,81.08130000066012,379.8100000061095,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (81.08130000066012 379.8100000061095),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,87.23040000069886,375.5489999987185,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (87.23040000069886 375.5489999987185),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,105.76210000086576,369.585000006482,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (105.76210000086576 369.585000006482),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,96.23620000085793,350.51200000569224,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (96.23620000085793 350.51200000569224),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,92.23790000076406,323.843999998644,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (92.23790000076406 323.843999998644),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,52.079000000376254,350.24000000208616,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (52.079000000376254 350.24000000208616),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,31.503900000825524,322.61800000444055,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (31.503900000825524 322.61800000444055),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,134.78420000057667,339.17799999937415,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (134.78420000057667 339.17799999937415),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,118.92620000056922,345.2529999986291,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (118.92620000056922 345.2529999986291),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,141.02120000054128,392.0509999990463,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (141.02120000054128 392.0509999990463),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,152.417200000491,416.71099999919534,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (152.417200000491 416.71099999919534),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,167.68520000041462,375.07000000216067,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (167.68520000041462 375.07000000216067),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,170.02820000052452,398.0250000022352,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (170.02820000052452 398.0250000022352),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,168.42920000082813,417.80100000090897,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (168.42920000082813 417.80100000090897),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,201.1472000007052,413.66500000469387,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (201.1472000007052 413.66500000469387),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,206.6092000005301,410.70199999958277,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (206.6092000005301 410.70199999958277),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,212.8862000000663,409.906000001356,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (212.8862000000663 409.906000001356),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,195.69820000091568,379.5370000042021,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (195.69820000091568 379.5370000042021),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,186.27020000014454,384.8100000061095,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (186.27020000014454 384.8100000061095),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,181.08520000008866,367.15600000694394,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (181.08520000008866 367.15600000694394),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,191.72120000002906,350.07800000719726,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (191.72120000002906 350.07800000719726),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,194.50320000061765,320.3190000075847,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (194.50320000061765 320.3190000075847),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,184.10619999980554,325.2639999985695,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (184.10619999980554 325.2639999985695),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,179.69520000042394,349.6890000067651,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (179.69520000042394 349.6890000067651),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,128.90520000015385,251.92449999973178,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (128.90520000015385 251.92449999973178),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,134.39920000033453,258.99170000106096,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (134.39920000033453 258.99170000106096),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,141.69120000093244,289.03440000489354,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (141.69120000093244 289.03440000489354),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,152.2512000007555,288.5333999991417,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (152.2512000007555 288.5333999991417),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,153.1862000003457,292.206500004977,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (153.1862000003457 292.206500004977),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,155.75520000071265,285.7607000041753,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (155.75520000071265 285.7607000041753),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,118.11220000032336,299.4743000064045,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (118.11220000032336 299.4743000064045),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,136.47319999989122,317.71920000202954,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (136.47319999989122 317.71920000202954),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,137.81820000032894,316.07770000584424,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (137.81820000032894 316.07770000584424),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,163.01919999998063,319.13620000705123,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (163.01919999998063 319.13620000705123),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,157.28220000048168,305.2422000002116,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (157.28220000048168 305.2422000002116),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,201.3511999999173,303.43799999915063,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (201.3511999999173 303.43799999915063),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,211.6801999998279,258.67700000293553,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (211.6801999998279 258.67700000293553),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,211.02920000092126,221.06510000303388,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (211.02920000092126 221.06510000303388),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,186.12120000063442,224.6841000020504,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (186.12120000063442 224.6841000020504),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,188.91520000062883,225.05880000069737,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (188.91520000062883 225.05880000069737),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,231.94430000032298,56.75160000100732,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (231.94430000032298 56.75160000100732),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,231.9925000006333,97.31480000540614,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (231.9925000006333 97.31480000540614),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,244.48330000042915,91.01300000213087,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (244.48330000042915 91.01300000213087),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,267.54200000083074,106.87510000541806,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (267.54200000083074 106.87510000541806),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,273.6878000001889,106.49680000729859,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (273.6878000001889 106.49680000729859),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,274.2021000001114,103.6024000030011,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (274.2021000001114 103.6024000030011),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,270.0383000005968,76.92259999923408,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (270.0383000005968 76.92259999923408),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,312.2535000008065,115.49510000273585,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (312.2535000008065 115.49510000273585),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,303.5920000006445,84.89850000478327,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (303.5920000006445 84.89850000478327),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,311.0047000006307,78.23619999922812,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (311.0047000006307 78.23619999922812),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,298.42130000004545,21.209599999710917,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (298.42130000004545 21.209599999710917),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,262.76370000094175,45.092400005087256,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (262.76370000094175 45.092400005087256),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,256.758700000355,176.88900000415742,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (256.758700000355 176.88900000415742),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,244.32620000094175,204.54100000672042,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (244.32620000094175 204.54100000672042),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,259.0568000008352,218.15200000070035,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (259.0568000008352 218.15200000070035),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,264.11010000039823,219.1840000078082,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (264.11010000039823 219.1840000078082),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,268.1084000004921,217.3920000065118,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (268.1084000004921 217.3920000065118),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,265.9613000007812,216.13300000317395,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (265.9613000007812 216.13300000317395),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,262.80770000070333,216.19200000539422,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (262.80770000070333 216.19200000539422),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,272.7739000006113,215.10800000280142,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (272.7739000006113 215.10800000280142),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,299.2717000003904,211.16600000299513,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (299.2717000003904 211.16600000299513),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,301.99640000006184,213.00800000317395,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (301.99640000006184 213.00800000317395),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,299.48390000034124,181.85899999924004,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (299.48390000034124 181.85899999924004),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,292.92020000051707,172.86600000225008,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (292.92020000051707 172.86600000225008),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,282.5138000003062,157.878999998793,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (282.5138000003062 157.878999998793),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,241.8520000006538,130.46900000423193,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (241.8520000006538 130.46900000423193),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,240.41730000055395,133.52200000546873,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (240.41730000055395 133.52200000546873),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,243.3134000003338,133.54600000195205,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (243.3134000003338 133.54600000195205),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,227.85900000017136,122.8150000050664,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (227.85900000017136 122.8150000050664),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,318.5042000003159,168.42300000600517,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (318.5042000003159 168.42300000600517),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,356.42020000028424,198.21800000034273,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (356.42020000028424 198.21800000034273),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,366.0062000004109,215.02799999900162,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (366.0062000004109 215.02799999900162),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,369.61820000084117,199.375,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (369.61820000084117 199.375),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,392.62420000042766,206.57800000160933,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (392.62420000042766 206.57800000160933),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,401.5101999999024,209.2280000075698,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (401.5101999999024 209.2280000075698),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,413.5421999997925,208.8950000051409,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (413.5421999997925 208.8950000051409),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,416.09320000046864,199.86500000581145,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (416.09320000046864 199.86500000581145),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,415.6242000008933,178.24099999852479,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (415.6242000008933 178.24099999852479),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,376.1742000002414,166.0800000000745,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (376.1742000002414 166.0800000000745),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,411.40220000059344,149.08100000582635,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (411.40220000059344 149.08100000582635),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,416.3052000000607,151.89500000327826,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (416.3052000000607 151.89500000327826),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,411.88620000029914,143.4470000024885,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (411.88620000029914 143.4470000024885),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,362.20620000036433,122.19600000418723,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (362.20620000036433 122.19600000418723),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,363.87120000086725,124.26500000059605,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (363.87120000086725 124.26500000059605),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,365.77619999996386,122.69000000320375,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (365.77619999996386 122.69000000320375),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,361.73820000025444,134.20400000177324,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (361.73820000025444 134.20400000177324),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,357.62220000033267,147.45600000023842,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (357.62220000033267 147.45600000023842),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,347.5392000004649,130.90200000442564,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (347.5392000004649 130.90200000442564),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,334.2702000006102,134.47200000286102,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (334.2702000006102 134.47200000286102),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,339.1972000000533,78.75500000081956,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (339.1972000000533 78.75500000081956),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,324.32020000065677,98.79360000602901,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (324.32020000065677 98.79360000602901),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,327.75220000068657,102.8868000023067,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (327.75220000068657 102.8868000023067),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,328.87120000086725,112.25320000201464,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (328.87120000086725 112.25320000201464),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,351.38720000046305,112.4955000076443,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (351.38720000046305 112.4955000076443),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,354.1512000001967,117.49210000038147,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (354.1512000001967 117.49210000038147),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,385.3672000009101,89.93069999851286,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (385.3672000009101 89.93069999851286),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,348.43920000013895,89.20210000127554,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (348.43920000013895 89.20210000127554),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,353.89120000065304,84.62500000372529,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (353.89120000065304 84.62500000372529),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,395.00220000045374,105.43170000426471,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (395.00220000045374 105.43170000426471),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,399.79020000086166,108.46340000629425,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (399.79020000086166 108.46340000629425),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,408.3282000001054,110.4592000041157,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (408.3282000001054 110.4592000041157),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,410.6972000002861,114.70660000108182,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (410.6972000002861 114.70660000108182),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,379.64420000091195,74.47170000523329,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (379.64420000091195 74.47170000523329),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,410.2322000009008,23.80750000476837,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (410.2322000009008 23.80750000476837),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,415.3532000002451,24.69050000421703,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (415.3532000002451 24.69050000421703),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,416.52220000047237,23.544100001454353,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (416.52220000047237 23.544100001454353),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,413.32720000064,20.11570000089705,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (413.32720000064 20.11570000089705),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,413.0602000001818,22.182300006970763,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (413.0602000001818 22.182300006970763),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,410.2682000002824,20.0,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (410.2682000002824 20),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,353.90220000059344,50.022499999031425,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (353.90220000059344 50.022499999031425),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,333.0561999999918,29.102800004184246,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (333.0561999999918 29.102800004184246),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,337.86019999999553,28.82340000011027,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (337.86019999999553 28.82340000011027),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,341.50220000068657,28.697000006213784,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (341.50220000068657 28.697000006213784),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,344.9771999998484,28.734400002285838,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (344.9771999998484 28.734400002285838),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,341.41120000043884,22.901400001719594,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (341.41120000043884 22.901400001719594),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,337.76320000062697,23.524299999698997,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (337.76320000062697 23.524299999698997),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,335.4171999997925,25.816999999806285,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (335.4171999997925 25.816999999806285),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,332.8841999999713,23.38899999856949,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (332.8841999999713 23.38899999856949),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,244.09960000077263,281.3328000064939,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (244.09960000077263 281.3328000064939),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,249.90650000050664,281.9368000049144,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (249.90650000050664 281.9368000049144),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,250.9698000003118,284.42670000717044,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (250.9698000003118 284.42670000717044),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,243.87130000046454,290.5281999986619,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (243.87130000046454 290.5281999986619),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,229.44900000002235,297.59349999949336,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (229.44900000002235 297.59349999949336),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,287.8791000007186,293.19600000046194,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (287.8791000007186 293.19600000046194),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,296.5685999998823,279.64460000395775,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (296.5685999998823 279.64460000395775),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,290.692300000228,275.47770000062883,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (290.692300000228 275.47770000062883),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,228.19640000001527,349.2340000066906,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (228.19640000001527 349.2340000066906),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,236.17150000063702,361.31400000303984,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (236.17150000063702 361.31400000303984),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,222.92390000075102,401.2570000067353,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (222.92390000075102 401.2570000067353),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,245.54669999983162,411.6630000062287,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (245.54669999983162 411.6630000062287),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,250.51070000045002,398.29700000584126,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (250.51070000045002 398.29700000584126),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,258.1104000005871,393.81700000725687,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (258.1104000005871 393.81700000725687),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
,260.041800000472,414.9530000053346,Tree,NEON_points,HARV_ForestGEO_contrib_221.tif,train,POINT (260.041800000472 414.9530000053346),1.0,,,,,,True,HARV_ForestGEO_contrib_221.tif
