filename,xmin,ymin,xmax,ymax,geometry,label,source,Unnamed: 0,existing_split,individual,classifica,user_name,created_at,subject_id,image_name,siteID,plotID,year,image_utm_,image_ut_1,image_ut_2,image_ut_3,resolution,crs,Dead,box_utm_le,box_utm_bo,box_utm_ri,box_utm_to,dummy,crown_id,id,width,height,confidence_mean,confidence_std,tile_name,metadata,treeID,Z,complete,basename,remove,image_path,annotator,split
5030-10-4.png,1011.0,323.0,1024.0,350.0,"POLYGON ((1024 323, 1024 350, 1011 350, 1011 323, 1024 323))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,1004.0,342.0,1024.0,369.0,"POLYGON ((1024 342, 1024 369, 1004 369, 1004 342, 1024 342))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,993.0,350.0,1008.0,361.0,"POLYGON ((1008 350, 1008 361, 993 361, 993 350, 1008 350))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,997.0,360.0,1012.0,370.0,"POLYGON ((1012 360, 1012 370, 997 370, 997 360, 1012 360))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,1005.0,365.0,1024.0,379.0,"POLYGON ((1024 365, 1024 379, 1005 379, 1005 365, 1024 365))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,946.0,348.0,990.0,370.0,"POLYGON ((990 348, 990 370, 946 370, 946 348, 990 348))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,927.0,352.0,942.0,372.0,"POLYGON ((942 352, 942 372, 927 372, 927 352, 942 352))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,911.0,344.0,927.0,358.0,"POLYGON ((927 344, 927 358, 911 358, 911 344, 927 344))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,970.0,360.0,1009.0,401.0,"POLYGON ((1009 360, 1009 401, 970 401, 970 360, 1009 360))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,998.0,374.0,1024.0,417.0,"POLYGON ((1024 374, 1024 417, 998 417, 998 374, 1024 374))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,943.0,369.0,973.0,407.0,"POLYGON ((973 369, 973 407, 943 407, 943 369, 973 369))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,914.0,368.0,948.0,401.0,"POLYGON ((948 368, 948 401, 914 401, 914 368, 948 368))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,880.0,351.0,928.0,384.0,"POLYGON ((928 351, 928 384, 880 384, 880 351, 928 351))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,955.0,401.0,1000.0,421.0,"POLYGON ((1000 401, 1000 421, 955 421, 955 401, 1000 401))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,988.0,410.0,1024.0,434.0,"POLYGON ((1024 410, 1024 434, 988 434, 988 410, 1024 410))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,962.0,422.0,1024.0,455.0,"POLYGON ((1024 422, 1024 455, 962 455, 962 422, 1024 422))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,951.0,415.0,979.0,433.0,"POLYGON ((979 415, 979 433, 951 433, 951 415, 979 415))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,938.0,400.0,949.0,410.0,"POLYGON ((949 400, 949 410, 938 410, 938 400, 949 400))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,942.0,408.0,950.0,417.0,"POLYGON ((950 408, 950 417, 942 417, 942 408, 950 408))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,951.0,406.0,960.0,413.0,"POLYGON ((960 406, 960 413, 951 413, 951 406, 960 406))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,926.0,420.0,950.0,438.0,"POLYGON ((950 420, 950 438, 926 438, 926 420, 950 420))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,938.0,434.0,958.0,451.0,"POLYGON ((958 434, 958 451, 938 451, 938 434, 958 434))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,933.0,447.0,944.0,457.0,"POLYGON ((944 447, 944 457, 933 457, 933 447, 944 447))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,948.0,444.0,1024.0,486.0,"POLYGON ((1024 444, 1024 486, 948 486, 948 444, 1024 444))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,976.0,477.0,1024.0,511.0,"POLYGON ((1024 477, 1024 511, 976 511, 976 477, 1024 477))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,946.0,462.0,964.0,480.0,"POLYGON ((964 462, 964 480, 946 480, 946 462, 964 462))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,957.0,489.0,974.0,499.0,"POLYGON ((974 489, 974 499, 957 499, 957 489, 974 489))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,941.0,477.0,970.0,498.0,"POLYGON ((970 477, 970 498, 941 498, 941 477, 970 477))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,916.0,452.0,946.0,492.0,"POLYGON ((946 452, 946 492, 916 492, 916 452, 946 452))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,939.0,498.0,955.0,508.0,"POLYGON ((955 498, 955 508, 939 508, 939 498, 955 498))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,924.0,492.0,940.0,505.0,"POLYGON ((940 492, 940 505, 924 505, 924 492, 940 492))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,890.0,454.0,918.0,484.0,"POLYGON ((918 454, 918 484, 890 484, 890 454, 918 454))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,903.0,481.0,922.0,496.0,"POLYGON ((922 481, 922 496, 903 496, 903 481, 922 481))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,899.0,499.0,919.0,519.0,"POLYGON ((919 499, 919 519, 899 519, 899 499, 919 499))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,919.0,507.0,937.0,522.0,"POLYGON ((937 507, 937 522, 919 522, 919 507, 937 507))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,949.0,507.0,981.0,536.0,"POLYGON ((981 507, 981 536, 949 536, 949 507, 981 507))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,978.0,504.0,1022.0,552.0,"POLYGON ((1022 504, 1022 552, 978 552, 978 504, 1022 504))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,918.0,520.0,979.0,558.0,"POLYGON ((979 520, 979 558, 918 558, 918 520, 979 520))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,1003.0,541.0,1024.0,572.0,"POLYGON ((1024 541, 1024 572, 1003 572, 1003 541, 1024 541))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,1003.0,571.0,1024.0,591.0,"POLYGON ((1024 571, 1024 591, 1003 591, 1003 571, 1024 571))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,965.0,545.0,1014.0,594.0,"POLYGON ((1014 545, 1014 594, 965 594, 965 545, 1014 545))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,949.0,554.0,969.0,569.0,"POLYGON ((969 554, 969 569, 949 569, 949 554, 969 554))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,951.0,580.0,993.0,611.0,"POLYGON ((993 580, 993 611, 951 611, 951 580, 993 580))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,943.0,602.0,993.0,632.0,"POLYGON ((993 602, 993 632, 943 632, 943 602, 993 602))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,944.0,630.0,969.0,652.0,"POLYGON ((969 630, 969 652, 944 652, 944 630, 969 630))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,971.0,626.0,1024.0,669.0,"POLYGON ((1024 626, 1024 669, 971 669, 971 626, 1024 626))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,959.0,668.0,1004.0,712.0,"POLYGON ((1004 668, 1004 712, 959 712, 959 668, 1004 668))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,1001.0,675.0,1020.0,696.0,"POLYGON ((1020 675, 1020 696, 1001 696, 1001 675, 1020 675))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,927.0,656.0,960.0,684.0,"POLYGON ((960 656, 960 684, 927 684, 927 656, 960 656))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,806.0,371.0,857.0,394.0,"POLYGON ((857 371, 857 394, 806 394, 806 371, 857 371))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,786.0,389.0,845.0,425.0,"POLYGON ((845 389, 845 425, 786 425, 786 389, 845 389))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,796.0,419.0,829.0,446.0,"POLYGON ((829 419, 829 446, 796 446, 796 419, 829 419))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,792.0,440.0,813.0,454.0,"POLYGON ((813 440, 813 454, 792 454, 792 440, 813 440))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,828.0,429.0,843.0,448.0,"POLYGON ((843 429, 843 448, 828 448, 828 429, 843 429))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,808.0,443.0,831.0,461.0,"POLYGON ((831 443, 831 461, 808 461, 808 443, 831 443))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,842.0,415.0,908.0,469.0,"POLYGON ((908 415, 908 469, 842 469, 842 415, 908 415))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,853.0,469.0,872.0,484.0,"POLYGON ((872 469, 872 484, 853 484, 853 469, 872 469))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,868.0,476.0,900.0,510.0,"POLYGON ((900 476, 900 510, 868 510, 868 476, 900 476))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,851.0,490.0,883.0,520.0,"POLYGON ((883 490, 883 520, 851 520, 851 490, 883 490))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,915.0,441.0,926.0,451.0,"POLYGON ((926 441, 926 451, 915 451, 915 441, 926 441))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,908.0,407.0,917.0,417.0,"POLYGON ((917 407, 917 417, 908 417, 908 407, 917 407))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,903.0,429.0,926.0,444.0,"POLYGON ((926 429, 926 444, 903 444, 903 429, 926 429))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,892.0,405.0,900.0,412.0,"POLYGON ((900 405, 900 412, 892 412, 892 405, 900 405))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,882.0,398.0,890.0,405.0,"POLYGON ((890 398, 890 405, 882 405, 882 398, 890 398))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,899.0,383.0,914.0,397.0,"POLYGON ((914 383, 914 397, 899 397, 899 383, 914 383))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,868.0,396.0,877.0,404.0,"POLYGON ((877 396, 877 404, 868 404, 868 396, 877 396))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,858.0,393.0,865.0,400.0,"POLYGON ((865 393, 865 400, 858 400, 858 393, 865 393))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,871.0,356.0,880.0,363.0,"POLYGON ((880 356, 880 363, 871 363, 871 356, 880 356))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,862.0,364.0,888.0,388.0,"POLYGON ((888 364, 888 388, 862 388, 862 364, 888 364))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,799.0,455.0,840.0,479.0,"POLYGON ((840 455, 840 479, 799 479, 799 455, 840 455))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,768.0,455.0,807.0,489.0,"POLYGON ((807 455, 807 489, 768 489, 768 455, 807 455))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,803.0,479.0,856.0,529.0,"POLYGON ((856 479, 856 529, 803 529, 803 479, 856 479))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,819.0,520.0,847.0,546.0,"POLYGON ((847 520, 847 546, 819 546, 819 520, 847 520))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,780.0,488.0,798.0,502.0,"POLYGON ((798 488, 798 502, 780 502, 780 488, 798 488))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,780.0,498.0,807.0,519.0,"POLYGON ((807 498, 807 519, 780 519, 780 498, 807 498))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,783.0,519.0,811.0,535.0,"POLYGON ((811 519, 811 535, 783 535, 783 519, 811 519))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,749.0,489.0,781.0,524.0,"POLYGON ((781 489, 781 524, 749 524, 749 489, 781 489))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,748.0,520.0,781.0,551.0,"POLYGON ((781 520, 781 551, 748 551, 748 520, 781 520))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,807.0,536.0,821.0,550.0,"POLYGON ((821 536, 821 550, 807 550, 807 536, 821 536))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,812.0,546.0,840.0,562.0,"POLYGON ((840 546, 840 562, 812 562, 812 546, 840 546))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,833.0,549.0,850.0,571.0,"POLYGON ((850 549, 850 571, 833 571, 833 549, 850 549))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,803.0,553.0,838.0,581.0,"POLYGON ((838 553, 838 581, 803 581, 803 553, 838 553))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,775.0,533.0,805.0,559.0,"POLYGON ((805 533, 805 559, 775 559, 775 533, 805 533))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,764.0,541.0,804.0,576.0,"POLYGON ((804 541, 804 576, 764 576, 764 541, 804 541))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,757.0,562.0,771.0,580.0,"POLYGON ((771 562, 771 580, 757 580, 757 562, 771 562))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,769.0,569.0,780.0,586.0,"POLYGON ((780 569, 780 586, 769 586, 769 569, 780 569))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,779.0,572.0,800.0,590.0,"POLYGON ((800 572, 800 590, 779 590, 779 572, 800 572))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,799.0,574.0,834.0,596.0,"POLYGON ((834 574, 834 596, 799 596, 799 574, 834 574))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,736.0,583.0,792.0,627.0,"POLYGON ((792 583, 792 627, 736 627, 736 583, 792 583))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,730.0,618.0,780.0,645.0,"POLYGON ((780 618, 780 645, 730 645, 730 618, 780 618))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,726.0,635.0,762.0,658.0,"POLYGON ((762 635, 762 658, 726 658, 726 635, 762 635))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,740.0,652.0,777.0,668.0,"POLYGON ((777 652, 777 668, 740 668, 740 652, 777 652))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,795.0,589.0,825.0,608.0,"POLYGON ((825 589, 825 608, 795 608, 795 589, 825 589))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,791.0,605.0,822.0,622.0,"POLYGON ((822 605, 822 622, 791 622, 791 605, 822 605))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,779.0,618.0,816.0,639.0,"POLYGON ((816 618, 816 639, 779 639, 779 618, 816 618))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,773.0,639.0,807.0,673.0,"POLYGON ((807 639, 807 673, 773 673, 773 639, 807 639))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,763.0,643.0,773.0,653.0,"POLYGON ((773 643, 773 653, 763 653, 763 643, 773 643))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,862.0,509.0,895.0,537.0,"POLYGON ((895 509, 895 537, 862 537, 862 509, 895 509))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,854.0,523.0,870.0,540.0,"POLYGON ((870 523, 870 540, 854 540, 854 523, 870 523))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,864.0,530.0,915.0,579.0,"POLYGON ((915 530, 915 579, 864 579, 864 530, 915 530))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,849.0,541.0,865.0,555.0,"POLYGON ((865 541, 865 555, 849 555, 849 541, 865 541))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,853.0,557.0,866.0,573.0,"POLYGON ((866 557, 866 573, 853 573, 853 557, 866 557))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,843.0,566.0,858.0,580.0,"POLYGON ((858 566, 858 580, 843 580, 843 566, 858 566))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,854.0,572.0,886.0,599.0,"POLYGON ((886 572, 886 599, 854 599, 854 572, 886 572))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,883.0,577.0,904.0,589.0,"POLYGON ((904 577, 904 589, 883 589, 883 577, 904 577))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,917.0,549.0,930.0,561.0,"POLYGON ((930 549, 930 561, 917 561, 917 549, 930 549))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,909.0,558.0,941.0,579.0,"POLYGON ((941 558, 941 579, 909 579, 909 558, 941 558))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,940.0,562.0,961.0,583.0,"POLYGON ((961 562, 961 583, 940 583, 940 562, 961 562))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,708.0,992.0,768.0,1024.0,"POLYGON ((768 992, 768 1024, 708 1024, 708 992, 768 992))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,864.0,959.0,899.0,993.0,"POLYGON ((899 959, 899 993, 864 993, 864 959, 899 959))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,930.0,875.0,991.0,916.0,"POLYGON ((991 875, 991 916, 930 916, 930 875, 991 875))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,853.0,838.0,910.0,879.0,"POLYGON ((910 838, 910 879, 853 879, 853 838, 910 838))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
5030-10-4.png,864.0,868.0,932.0,918.0,"POLYGON ((932 868, 932 918, 864 918, 864 868, 932 868))",Tree,Sun et al. 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,5030-10-4.png,,,,train
